ITEM_ID,GENRES,YEAR,CREATION_TIMESTAMP
1772,Action|Comedy|Musical,1998,1640984400
1777,Comedy|Romance,1998,1640984400
1779,Sci-Fi|Thriller,1998,1640984400
1783,Crime|Drama|Mystery|Romance|Thriller,1998,1640984400
1784,Comedy|Drama|Romance,1997,1640984400
1785,Crime|Thriller,1990,1640984400
1791,Crime|Drama|Thriller,1998,1640984400
1792,Action|Crime|Thriller,1998,1640984400
1793,Comedy,1997,1640984400
1794,Comedy|Drama,1997,1640984400
1797,Documentary|IMAX,1998,1640984400
1798,Thriller,1998,1640984400
1799,Comedy|Crime|Drama|Mystery|Thriller,1997,1640984400
1801,Action|Adventure|Drama,1998,1640984400
1804,Crime|Drama,1998,1640984400
1805,Crime|Drama|Mystery|Thriller,1998,1640984400
1806,Adventure|Children|Comedy,1998,1640984400
1807,Drama,1998,1640984400
1809,Crime|Drama,1997,1640984400
1810,Comedy|Drama,1998,1640984400
1812,Children|Comedy|Drama,1998,1640984400
1816,Comedy|Drama,1997,1640984400
1821,Comedy|Romance,1998,1640984400
1824,Comedy|Thriller,1998,1640984400
1825,Comedy|Drama,1998,1640984400
1826,Adventure|Children,1998,1640984400
1827,Comedy|Documentary,1997,1640984400
1829,Drama|Romance,1997,1640984400
1831,Action|Adventure|Sci-Fi,1998,1640984400
1833,Action|Drama|Thriller,1998,1640984400
1834,Crime|Drama|Mystery|Thriller,1997,1640984400
1835,Drama|Fantasy|Romance,1998,1640984400
1836,Comedy|Drama,1998,1640984400
1837,Comedy,1998,1640984400
1839,Comedy,1998,1640984400
1840,Drama,1998,1640984400
1841,Drama|Thriller,1998,1640984400
1844,Drama|Romance,1997,1640984400
1845,Comedy|Mystery|Thriller,1998,1640984400
1848,Adventure|Children|Comedy|Fantasy,1997,1640984400
1855,Comedy,1998,1640984400
1856,Documentary,1998,1640984400
1857,Comedy,1997,1640984400
1858,Action|Comedy,1997,1640984400
1859,Drama,1997,1640984400
1860,Drama,1997,1640984400
1862,Horror|Sci-Fi,1998,1640984400
1863,Comedy,1998,1640984400
1866,Action|Comedy|Crime,1998,1640984400
1867,Action|Adventure,1998,1640984400
1870,Comedy|Drama,1998,1640984400
1873,Crime|Drama|Romance|War,1998,1640984400
1875,Comedy,1997,1640984400
1876,Drama|Sci-Fi|Thriller,1998,1640984400
1881,Adventure|Animation|Children|Fantasy|Musical,1998,1640984400
1882,Action|Sci-Fi|Thriller,1998,1640984400
1883,Comedy|Drama|Romance,1998,1640984400
1884,Adventure|Comedy|Drama,1998,1640984400
1885,Comedy|Drama|Romance,1998,1640984400
1887,Adventure|Comedy|Western,1998,1640984400
1888,Comedy|Drama|Romance,1998,1640984400
1889,Drama|Mystery|Thriller,1997,1640984400
1891,Horror|Thriller,1997,1640984400
1892,Thriller,1998,1640984400
1893,Drama,1996,1640984400
1894,Adventure|Comedy|Romance,1998,1640984400
1895,Comedy|Drama|Romance,1998,1640984400
1897,Drama|Romance,1998,1640984400
1900,Comedy|Drama,1997,1640984400
1902,Drama|Romance,1996,1640984400
1904,Comedy|Drama,1997,1640984400
1906,Comedy|Romance,1997,1640984400
1907,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,1998,1640984400
1909,Action|Crime|Mystery|Sci-Fi|Thriller,1998,1640984400
1910,Comedy|Crime|Drama,1997,1640984400
1911,Comedy,1998,1640984400
1912,Comedy|Crime|Drama|Romance|Thriller,1998,1640984400
1913,Drama|Mystery,1975,1640984400
1914,Comedy|Drama,1998,1640984400
1916,Drama|Romance,1998,1640984400
1917,Action|Romance|Sci-Fi|Thriller,1998,1640984400
1918,Action|Comedy|Crime|Thriller,1998,1640984400
1919,Children|Comedy,1998,1640984400
1920,Animation|Children|Fantasy|War,1998,1640984400
1921,Drama|Sci-Fi|Thriller,1998,1640984400
1922,Drama,1998,1640984400
1923,Comedy|Romance,1998,1640984400
1924,Horror|Sci-Fi,1959,1640984400
1926,Musical,1929,1640984400
1927,Action|Drama|War,1930,1640984400
1928,Drama|Western,1931,1640984400
1929,Drama|Romance,1932,1640984400
1931,Adventure|Drama,1935,1640984400
1932,Drama|Musical,1936,1640984400
1933,Drama,1937,1640984400
1934,Comedy|Romance,1938,1640984400
1936,Drama|War,1942,1640984400
1937,Comedy|Drama|Musical,1944,1640984400
1938,Drama,1945,1640984400
1939,Drama|War,1946,1640984400
1940,Drama,1947,1640984400
1941,Drama,1948,1640984400
1942,Drama,1949,1640984400
1944,Drama|Romance|War,1953,1640984400
1945,Crime|Drama,1954,1640984400
1946,Drama|Romance,1955,1640984400
1947,Drama|Musical|Romance,1961,1640984400
1948,Adventure|Comedy|Romance,1963,1640984400
1949,Drama,1966,1640984400
1950,Drama|Mystery,1967,1640984400
1951,Drama|Musical,1968,1640984400
1952,Drama,1969,1640984400
1953,Action|Crime|Thriller,1971,1640984400
1954,Drama,1976,1640984400
1955,Drama,1979,1640984400
1956,Drama,1980,1640984400
1957,Drama,1981,1640984400
1958,Comedy|Drama,1983,1640984400
1959,Drama|Romance,1985,1640984400
1960,Drama,1987,1640984400
1961,Drama,1988,1640984400
1962,Drama,1989,1640984400
1963,Comedy|Crime,1969,1640984400
1964,Drama|Mystery,1971,1640984400
1965,Comedy|Sci-Fi,1984,1640984400
1966,Comedy,1990,1640984400
1967,Adventure|Fantasy|Musical,1986,1640984400
1968,Comedy|Drama,1985,1640984400
1969,Horror,1985,1640984400
1970,Horror|Thriller,1987,1640984400
1971,Horror|Thriller,1988,1640984400
1972,Horror,1989,1640984400
1973,Horror,1991,1640984400
1974,Horror|Mystery|Thriller,1980,1640984400
1975,Horror,1981,1640984400
1976,Horror,1982,1640984400
1977,Horror,1984,1640984400
1978,Horror,1985,1640984400
1979,Horror,1986,1640984400
1980,Horror,1988,1640984400
1981,Horror,1989,1640984400
1982,Horror,1978,1640984400
1983,Horror,1981,1640984400
1984,Horror,1982,1640984400
1985,Horror,1988,1640984400
1986,Horror,1989,1640984400
1987,Horror,1980,1640984400
1990,Horror,1992,1640984400
1991,Horror|Thriller,1988,1640984400
1992,Horror|Thriller,1990,1640984400
1993,Comedy|Horror|Thriller,1991,1640984400
1994,Horror|Thriller,1982,1640984400
1995,Horror|Thriller,1986,1640984400
1996,Horror|Thriller,1988,1640984400
1997,Horror|Mystery,1973,1640984400
1998,Horror,1977,1640984400
1999,Horror,1990,1640984400
2000,Action|Comedy|Crime|Drama,1987,1640984400
2001,Action|Comedy|Crime|Drama,1989,1640984400
2002,Action|Comedy|Crime|Drama,1992,1640984400
2003,Comedy|Horror,1984,1640984400
2004,Comedy|Horror,1990,1640984400
2005,Action|Adventure|Children|Comedy|Fantasy,1985,1640984400
2006,Action|Comedy|Romance,1998,1640984400
2007,Comedy,1998,1640984400
2008,Crime|Drama|Film-Noir,1997,1640984400
2009,Drama|Mystery|Sci-Fi|Thriller,1973,1640984400
2010,Drama|Sci-Fi,1927,1640984400
2011,Adventure|Comedy|Sci-Fi,1989,1640984400
2012,Adventure|Comedy|Sci-Fi|Western,1990,1640984400
2013,Action|Adventure|Drama,1972,1640984400
2014,Children|Comedy|Fantasy,1977,1640984400
2015,Children|Comedy|Fantasy,1961,1640984400
2016,Children|Comedy|Western,1979,1640984400
2017,Children|Fantasy|Musical,1961,1640984400
2018,Animation|Children|Drama,1942,1640984400
2019,Action|Adventure|Drama,1954,1640984400
2020,Drama|Romance,1988,1640984400
2021,Adventure|Sci-Fi,1984,1640984400
2022,Drama,1988,1640984400
2023,Crime|Drama|Mystery|Thriller,1990,1640984400
2024,Drama|Mystery,1991,1640984400
2025,Drama|Romance,1997,1640984400
2026,Horror|Thriller,1998,1640984400
2027,Comedy|Crime,1998,1640984400
2028,Action|Drama|War,1998,1640984400
2032,Children|Comedy,1971,1640984400
2033,Adventure|Animation|Children|Fantasy,1985,1640984400
2034,Children|Sci-Fi,1979,1640984400
2035,Children|Comedy,1968,1640984400
2036,Children|Comedy,1994,1640984400
2037,Adventure|Children|Comedy,1977,1640984400
2038,Children|Comedy|Sci-Fi,1978,1640984400
2040,Children|Comedy,1969,1640984400
2041,Action|Adventure|Children|Comedy,1981,1640984400
2042,Children|Comedy,1994,1640984400
2043,Adventure|Children|Fantasy,1959,1640984400
2044,Comedy|Fantasy,1981,1640984400
2046,Adventure|Children|Sci-Fi,1986,1640984400
2048,Action|Animation|Children|Crime,1986,1640984400
2050,Adventure|Children|Comedy,1980,1640984400
2051,Adventure|Children|Comedy,1977,1640984400
2052,Children|Comedy|Fantasy|Horror,1993,1640984400
2053,Children|Comedy|Sci-Fi,1992,1640984400
2054,Adventure|Children|Comedy|Fantasy|Sci-Fi,1989,1640984400
2055,Action|Comedy|Western,1978,1640984400
2056,Adventure|Children,1962,1640984400
2057,Adventure|Children,1963,1640984400
2058,Action|Crime|Drama|Mystery|Thriller,1998,1640984400
2059,Children|Comedy|Romance,1998,1640984400
2060,Comedy,1998,1640984400
2064,Documentary,1989,1640984400
2065,Comedy|Drama|Fantasy|Romance,1985,1640984400
2066,Film-Noir,1947,1640984400
2067,Drama|Romance|War,1965,1640984400
2068,Drama|Fantasy|Mystery,1982,1640984400
2069,Drama,1985,1640984400
2070,Drama|Romance|Western,1983,1640984400
2071,Drama,1993,1640984400
2072,Comedy,1989,1640984400
2073,Comedy,1985,1640984400
2074,Crime|Drama|Romance,1974,1640984400
2075,Drama|War,1981,1640984400
2076,Drama|Mystery|Thriller,1986,1640984400
2077,Adventure|Children,1985,1640984400
2078,Animation|Children|Comedy|Musical,1967,1640984400
2080,Animation|Children|Comedy|Romance,1955,1640984400
2081,Animation|Children|Comedy|Musical|Romance,1989,1640984400
2082,Children|Comedy,1992,1640984400
2083,Children|Comedy|Musical,1992,1640984400
2084,Children|Musical,1992,1640984400
2085,Adventure|Animation|Children,1961,1640984400
2087,Animation|Children|Fantasy|Musical,1953,1640984400
2088,Adventure|Comedy|Musical,1980,1640984400
2089,Adventure|Animation|Children,1990,1640984400
2090,Adventure|Animation|Children|Crime|Drama,1977,1640984400
2091,Children|Sci-Fi,1978,1640984400
2092,Adventure|Animation|Children|Fantasy|Musical|Romance,1994,1640984400
2093,Adventure|Children|Fantasy,1985,1640984400
2094,Action|Adventure|Sci-Fi,1991,1640984400
2095,Children|Comedy,1976,1640984400
2096,Animation|Children|Musical,1959,1640984400
2097,Children|Drama|Fantasy|Mystery|Thriller,1983,1640984400
2098,Children|Comedy,1963,1640984400
2099,Adventure|Animation|Children|Musical,1946,1640984400
2100,Comedy|Fantasy|Romance,1984,1640984400
2102,Animation|Children|Comedy|Musical,1928,1640984400
2103,Adventure|Children|Fantasy|Western,1995,1640984400
2104,Drama,1982,1640984400
2105,Action|Adventure|Sci-Fi,1982,1640984400
2106,Drama|War,1993,1640984400
2107,Horror|Thriller,1998,1640984400
2108,Comedy|Romance,1991,1640984400
2109,Comedy,1979,1640984400
2110,Comedy|Crime|Thriller,1982,1640984400
2111,Comedy,1983,1640984400
2112,Crime|Drama,1991,1640984400
2114,Drama,1983,1640984400
2115,Action|Adventure|Fantasy,1984,1640984400
2116,Adventure|Animation|Children|Fantasy,1978,1640984400
2117,Drama|Sci-Fi,1984,1640984400
2118,Thriller,1983,1640984400
2119,Horror,1986,1640984400
2120,Drama|Horror,1993,1640984400
2121,Horror|Thriller,1983,1640984400
2122,Horror|Thriller,1984,1640984400
2123,Animation|Children|Comedy|Drama|Fantasy,1989,1640984400
2124,Children|Comedy|Fantasy,1991,1640984400
2125,Comedy|Drama|Romance,1998,1640984400
2126,Action|Crime|Mystery|Thriller,1998,1640984400
2130,Crime|Drama|Romance,1980,1640984400
2131,Drama,1978,1640984400
2132,Drama,1966,1640984400
2133,Adventure|Comedy,1987,1640984400
2134,Comedy|Fantasy|Sci-Fi,1985,1640984400
2135,Adventure|Children|Musical,1967,1640984400
2136,Comedy|Sci-Fi,1963,1640984400
2137,Animation|Children,1973,1640984400
2138,Adventure|Animation|Children|Drama|Fantasy,1978,1640984400
2139,Adventure|Animation|Children|Drama,1982,1640984400
2140,Adventure|Fantasy,1982,1640984400
2141,Adventure|Animation|Children|Comedy,1986,1640984400
2142,Adventure|Animation|Children|Musical|Western,1991,1640984400
2143,Adventure|Fantasy|Romance,1985,1640984400
2144,Comedy|Romance,1984,1640984400
2145,Comedy|Drama|Romance,1986,1640984400
2146,Drama|Romance,1985,1640984400
2147,Adventure|Drama|Fantasy,1986,1640984400
2148,Comedy|Fantasy|Horror,1986,1640984400
2149,Comedy|Fantasy|Horror,1987,1640984400
2150,Adventure|Comedy,1980,1640984400
2151,Comedy,1989,1640984400
2152,Children|Comedy,1998,1640984400
2153,Action|Adventure,1998,1640984400
2154,Drama|Romance,1998,1640984400
2155,Comedy|Drama,1998,1640984400
2156,Comedy|Drama|Romance,1998,1640984400
2159,Crime|Horror|Thriller,1986,1640984400
2160,Drama|Horror|Thriller,1968,1640984400
2161,Adventure|Children|Fantasy,1984,1640984400
2162,Adventure|Children|Fantasy,1990,1640984400
2163,Comedy|Horror,1978,1640984400
2164,Action|Comedy|Drama|Horror,1987,1640984400
2165,Comedy|Drama,1998,1640984400
2166,Crime|Drama|Romance|Thriller,1998,1640984400
2167,Action|Horror|Thriller,1998,1640984400
2169,Comedy,1998,1640984400
2170,Action|Comedy,1998,1640984400
2171,Comedy|Drama|Romance,1998,1640984400
2172,Comedy|Drama,1998,1640984400
2174,Comedy|Fantasy,1988,1640984400
2175,Drama|Romance,1997,1640984400
2176,Crime|Drama|Thriller,1948,1640984400
2177,Comedy|Thriller,1976,1640984400
2178,Thriller,1972,1640984400
2179,Thriller,1969,1640984400
2180,Thriller,1966,1640984400
2181,Drama|Mystery|Romance|Thriller,1964,1640984400
2182,Drama|Film-Noir|Thriller,1956,1640984400
2183,Adventure|Drama|Mystery|Thriller,1956,1640984400
2184,Comedy|Mystery,1955,1640984400
2185,Thriller,1953,1640984400
2186,Crime|Drama|Film-Noir|Thriller,1951,1640984400
2187,Mystery|Romance|Thriller,1950,1640984400
2188,Drama,1998,1640984400
2190,Drama,1998,1640984400
2193,Action|Adventure|Fantasy,1988,1640984400
2194,Action|Crime|Drama,1987,1640984400
2195,Comedy,1998,1640984400
2196,Action,1998,1640984400
2201,Drama,1947,1640984400
2202,Drama|War,1944,1640984400
2203,Crime|Drama|Thriller,1943,1640984400
2204,Mystery|Thriller,1942,1640984400
2205,Comedy|Romance,1941,1640984400
2206,Film-Noir|Mystery|Thriller,1941,1640984400
2207,Drama,1939,1640984400
2208,Drama|Mystery|Thriller,1938,1640984400
2210,Thriller,1936,1640984400
2211,Thriller,1936,1640984400
2212,Drama|Thriller,1934,1640984400
2226,Drama,1927,1640984400
2227,Crime|Drama|Thriller,1927,1640984400
2231,Drama,1998,1640984400
2232,Horror|Mystery|Sci-Fi|Thriller,1997,1640984400
2236,Drama,1998,1640984400
2239,Comedy|Drama,1975,1640984400
2240,Drama,1980,1640984400
2241,Comedy,1983,1640984400
2243,Comedy|Drama|Romance,1987,1640984400
2244,Comedy|Romance,1987,1640984400
2245,Comedy|Drama|Romance,1988,1640984400
2247,Comedy,1988,1640984400
2248,Comedy|Drama|Romance,1989,1640984400
2249,Comedy,1990,1640984400
2252,Comedy|Drama,1992,1640984400
2253,Comedy|Fantasy,1992,1640984400
2255,Comedy,1982,1640984400
2256,Horror|Sci-Fi,1982,1640984400
2257,Comedy|Romance,1984,1640984400
2259,Comedy|Romance,1984,1640984400
2260,Crime|Drama,1986,1640984400
2261,Comedy,1986,1640984400
2262,Comedy|Drama|Romance,1986,1640984400
2263,Drama|Fantasy|Thriller,1988,1640984400
2264,Comedy|Crime,1989,1640984400
2265,Adventure|Comedy,1991,1640984400
2266,Comedy|Romance,1991,1640984400
2267,Mystery|Thriller,1991,1640984400
2268,Crime|Drama|Thriller,1992,1640984400
2269,Drama|Romance,1993,1640984400
2271,Drama,1998,1640984400
2272,Drama,1998,1640984400
2273,Action|Comedy|Crime|Thriller,1998,1640984400
2275,Action|Adventure|Sci-Fi,1998,1640984400
2278,Action|Crime|Thriller,1998,1640984400
2279,Horror|Thriller,1998,1640984400
2280,Crime,1998,1640984400
2281,Action|Crime|Drama,1998,1640984400
2282,Comedy|Drama,1998,1640984400
2283,Drama,1990,1640984400
2286,Comedy,1980,1640984400
2287,Horror|Sci-Fi|Thriller,1954,1640984400
2288,Action|Horror|Sci-Fi|Thriller,1982,1640984400
2289,Comedy|Crime|Drama,1992,1640984400
2290,Comedy|Drama,1980,1640984400
2291,Drama|Fantasy|Romance,1990,1640984400
2292,Comedy|Romance,1998,1640984400
2294,Adventure|Animation|Children|Comedy|Fantasy,1998,1640984400
2295,Comedy,1998,1640984400
2296,Comedy,1998,1640984400
2297,Adventure|Drama|Fantasy|Romance,1998,1640984400
2298,Thriller,1998,1640984400
2300,Comedy,1968,1640984400
2301,Comedy|Musical,1981,1640984400
2302,Comedy,1992,1640984400
2303,Drama|Musical,1975,1640984400
2304,Drama,1998,1640984400
2306,Comedy,1998,1640984400
2307,Action|Crime,1998,1640984400
2310,Drama,1998,1640984400
2311,Sci-Fi,1984,1640984400
2312,Drama,1986,1640984400
2313,Drama,1980,1640984400
2314,Drama,1998,1640984400
2315,Comedy|Horror|Thriller,1998,1640984400
2316,Drama|Fantasy|Mystery|Romance,1998,1640984400
2318,Comedy|Drama,1998,1640984400
2320,Drama|Thriller,1998,1640984400
2321,Comedy|Drama|Fantasy,1998,1640984400
2322,Action|Sci-Fi|War,1998,1640984400
2323,Documentary,1998,1640984400
2324,Comedy|Drama|Romance|War,1997,1640984400
2325,Comedy,1997,1640984400
2327,Fantasy|Horror|Thriller,1990,1640984400
2328,Horror|Western,1998,1640984400
2329,Crime|Drama,1998,1640984400
2330,Comedy|Documentary,1996,1640984400
2331,Comedy|Drama|Romance,1998,1640984400
2332,Crime|Drama,1998,1640984400
2333,Drama,1998,1640984400
2334,Action|Thriller,1998,1640984400
2335,Comedy,1998,1640984400
2336,Drama,1998,1640984400
2337,Drama,1998,1640984400
2338,Horror|Mystery|Thriller,1998,1640984400
2339,Comedy|Romance,1998,1640984400
2340,Romance,1998,1640984400
2342,Comedy|Drama,1996,1640984400
2344,Action|Adventure|Drama|Thriller,1985,1640984400
2346,Mystery|Sci-Fi|Thriller,1975,1640984400
2347,Drama,1984,1640984400
2348,Drama,1986,1640984400
2349,Comedy|Thriller,1986,1640984400
2350,Comedy,1990,1640984400
2351,Drama,1957,1640984400
2352,Comedy|Drama,1983,1640984400
2353,Action|Thriller,1998,1640984400
2354,Animation|Children|Comedy,1998,1640984400
2355,Adventure|Animation|Children|Comedy,1998,1640984400
2356,Comedy,1998,1640984400
2357,Drama,1998,1640984400
2358,Drama|War,1998,1640984400
2359,Comedy,1998,1640984400
2360,Drama,1998,1640984400
2361,Comedy,1972,1640984400
2362,Drama,1953,1640984400
2363,Drama|Horror|Sci-Fi,1954,1640984400
2364,Action|Horror|Sci-Fi|Thriller,1984,1640984400
2365,Action|Sci-Fi,1962,1640984400
2366,Action|Adventure|Fantasy|Horror,1933,1640984400
2367,Adventure|Fantasy|Romance|Sci-Fi|Thriller,1976,1640984400
2368,Adventure|Sci-Fi,1986,1640984400
2369,Comedy|Drama|Romance,1985,1640984400
2370,Action|Adventure|Drama,1985,1640984400
2371,Comedy|Crime|Mystery,1985,1640984400
2372,Comedy,1989,1640984400
2373,Action|Adventure|Fantasy,1985,1640984400
2374,Comedy|Drama,1986,1640984400
2375,Comedy,1986,1640984400
2376,Action|Adventure|Thriller,1985,1640984400
2377,Horror|Sci-Fi,1985,1640984400
2378,Comedy|Crime,1984,1640984400
2379,Comedy|Crime,1985,1640984400
2380,Comedy|Crime,1986,1640984400
2381,Comedy|Crime,1987,1640984400
2382,Comedy|Crime,1988,1640984400
2383,Comedy|Crime,1989,1640984400
2384,Adventure|Children|Drama,1998,1640984400
2385,Comedy|Romance,1998,1640984400
2387,Comedy|Crime,1998,1640984400
2388,Drama|Romance,1997,1640984400
2389,Crime|Horror|Thriller,1998,1640984400
2390,Comedy,1998,1640984400
2391,Crime|Drama|Thriller,1998,1640984400
2392,Children|Comedy|Drama,1998,1640984400
2393,Action|Drama|Romance|Sci-Fi,1998,1640984400
2394,Animation|Musical,1998,1640984400
2395,Comedy|Drama,1998,1640984400
2396,Comedy|Drama|Romance,1998,1640984400
2398,Comedy|Drama,1947,1640984400
2399,Adventure|Children|Fantasy,1985,1640984400
2400,Children|Drama|Fantasy,1989,1640984400
2401,Western,1985,1640984400
2402,Action|Adventure|Thriller,1985,1640984400
2403,Action|Adventure|Drama|Thriller,1982,1640984400
2404,Action|Adventure|Thriller|War,1988,1640984400
2405,Action|Adventure|Comedy|Romance,1985,1640984400
2406,Action|Adventure|Comedy|Romance,1984,1640984400
2407,Comedy|Sci-Fi,1985,1640984400
2408,Comedy|Sci-Fi,1988,1640984400
2409,Action|Drama,1979,1640984400
2410,Action|Drama,1982,1640984400
2411,Action|Drama,1985,1640984400
2412,Action|Drama,1990,1640984400
2413,Comedy|Crime|Mystery|Thriller,1985,1640984400
2414,Action|Adventure|Children|Fantasy|Mystery|Thriller,1985,1640984400
2415,Drama|Romance,1986,1640984400
2416,Comedy,1986,1640984400
2417,Comedy|Drama,1986,1640984400
2418,Comedy,1986,1640984400
2419,Drama|Thriller,1986,1640984400
2420,Drama,1984,1640984400
2421,Action|Adventure|Drama,1986,1640984400
2422,Action|Adventure|Children|Drama,1989,1640984400
2423,Comedy,1989,1640984400
2424,Comedy|Romance,1998,1640984400
2425,Crime,1998,1640984400
2427,Action|Drama|War,1998,1640984400
2428,Horror|Sci-Fi,1998,1640984400
2429,Action|Adventure|Drama|Fantasy|Thriller,1998,1640984400
2430,Adventure|Children|Drama,1949,1640984400
2431,Comedy|Drama,1998,1640984400
2432,Drama,1998,1640984400
2433,Drama,1998,1640984400
2435,Drama,1998,1640984400
2436,Comedy|Drama|War,1999,1640984400
2439,Drama,1997,1640984400
2442,Drama,1998,1640984400
2443,Drama|Romance,1998,1640984400
2445,Drama,1999,1640984400
2446,Horror|Thriller,1999,1640984400
2447,Comedy|Drama,1999,1640984400
2448,Horror|Sci-Fi,1999,1640984400
2450,Adventure|Comedy|Sci-Fi,1986,1640984400
2451,Horror,1987,1640984400
2453,Drama|Fantasy,1986,1640984400
2454,Horror|Mystery|Sci-Fi,1958,1640984400
2455,Drama|Horror|Sci-Fi|Thriller,1986,1640984400
2456,Horror|Sci-Fi,1989,1640984400
2457,Action|Comedy,1986,1640984400
2458,Comedy|Crime,1986,1640984400
2459,Horror,1974,1640984400
2460,Horror,1986,1640984400
2462,Horror,1994,1640984400
2463,Comedy,1986,1640984400
2465,Horror,1986,1640984400
2467,Crime|Drama|Mystery|Thriller,1986,1640984400
2468,Action|Comedy|Romance|Thriller,1986,1640984400
2469,Comedy|Drama,1986,1640984400
2470,Adventure|Comedy,1986,1640984400
2471,Action|Adventure|Comedy,1988,1640984400
2472,Comedy,1986,1640984400
2473,Comedy,1986,1640984400
2474,Drama,1986,1640984400
2475,Action|Mystery|Thriller,1986,1640984400
2476,Action|War,1986,1640984400
2477,Adventure,1986,1640984400
2478,Comedy|Western,1986,1640984400
2481,Drama|Romance,1998,1640984400
2482,Comedy|Romance,1998,1640984400
2483,Adventure|Comedy|Thriller,1995,1640984400
2485,Comedy|Romance,1999,1640984400
2488,Drama|Horror|Thriller,1960,1640984400
2490,Action|Thriller,1999,1640984400
2491,Comedy|Romance,1999,1640984400
2492,Comedy|Romance,1998,1640984400
2493,Drama,1997,1640984400
2494,Documentary,1998,1640984400
2495,Animation|Sci-Fi,1973,1640984400
2496,Comedy|Romance,1999,1640984400
2497,Romance,1999,1640984400
2498,Comedy|Sci-Fi,1999,1640984400
2500,Comedy,1999,1640984400
2501,Drama,1999,1640984400
2502,Comedy|Crime,1999,1640984400
2503,Drama,1998,1640984400
2504,Comedy|Drama,1999,1640984400
2505,Drama|Mystery|Thriller,1999,1640984400
2506,Comedy|Drama|Romance,1999,1640984400
2511,Crime|Film-Noir,1973,1640984400
2512,Drama,1983,1640984400
2513,Horror,1989,1640984400
2514,Comedy|Horror,1992,1640984400
2515,Horror,1993,1640984400
2516,Horror,1994,1640984400
2517,Horror,1983,1640984400
2518,Comedy,1982,1640984400
2520,Drama,1970,1640984400
2521,Action|Drama|Thriller,1974,1640984400
2522,Drama,1977,1640984400
2523,Drama|Thriller,1977,1640984400
2524,Action|Adventure|Drama|Thriller,1974,1640984400
2525,Action|Horror|Sci-Fi,1980,1640984400
2526,Sci-Fi,1979,1640984400
2527,Action|Sci-Fi|Thriller|Western,1973,1640984400
2528,Action|Adventure|Sci-Fi,1976,1640984400
2529,Action|Drama|Sci-Fi,1968,1640984400
2530,Action|Sci-Fi,1970,1640984400
2531,Action|Sci-Fi,1973,1640984400
2532,Action|Sci-Fi,1972,1640984400
2533,Action|Sci-Fi,1971,1640984400
2534,Action,1978,1640984400
2535,Action|Drama|Thriller,1974,1640984400
2537,Adventure,1979,1640984400
2538,Documentary,1998,1640984400
2539,Comedy,1999,1640984400
2540,Action|Crime|Drama|Thriller,1999,1640984400
2541,Drama,1999,1640984400
2542,Comedy|Crime|Thriller,1998,1640984400
2544,Drama|Romance,1998,1640984400
2546,Drama,1999,1640984400
2548,Horror,1999,1640984400
2549,Action|Sci-Fi,1999,1640984400
2550,Horror|Thriller,1963,1640984400
2551,Drama|Horror|Thriller,1988,1640984400
2552,Comedy,1993,1640984400
2553,Horror|Sci-Fi|Thriller,1960,1640984400
2554,Horror|Sci-Fi|Thriller,1963,1640984400
2555,Comedy,1999,1640984400
2557,Drama|Thriller,1998,1640984400
2558,Comedy|Romance,1999,1640984400
2559,Animation|Children,1999,1640984400
2560,Horror|Thriller,1999,1640984400
2561,Crime|Thriller,1999,1640984400
2563,Drama,1998,1640984400
2565,Drama|Musical|Romance,1956,1640984400
2566,Animation|Children,1999,1640984400
2567,Comedy,1999,1640984400
2568,Action|Crime,1999,1640984400
2570,Drama|Romance,1999,1640984400
2571,Action|Sci-Fi|Thriller,1999,1640984400
2572,Comedy|Romance,1999,1640984400
2573,Drama|Musical,1998,1640984400
2574,Comedy,1999,1640984400
2575,Drama,1998,1640984400
2577,Comedy|Drama,1997,1640984400
2579,Crime|Mystery|Thriller,1998,1640984400
2580,Comedy|Crime,1999,1640984400
2581,Comedy|Romance,1999,1640984400
2582,Action|Comedy,1992,1640984400
2583,Comedy|Drama,1999,1640984400
2585,Drama|Romance,1998,1640984400
2586,Comedy|Crime|Thriller,1999,1640984400
2587,Comedy|Crime|Drama,1999,1640984400
2589,Comedy|Drama|Romance,1999,1640984400
2590,Drama,1998,1640984400
2593,Comedy,1994,1640984400
2594,Drama|Romance|Sci-Fi|Thriller,1997,1640984400
2596,Comedy|Drama,1998,1640984400
2597,Comedy|Romance,1999,1640984400
2598,Comedy,1999,1640984400
2599,Comedy,1999,1640984400
2600,Action|Sci-Fi|Thriller,1999,1640984400
2605,Crime|Thriller,1999,1640984400
2606,Comedy|Horror,1999,1640984400
2607,Drama|Romance,1998,1640984400
2609,Drama,1996,1640984400
2611,Drama,1999,1640984400
2612,Drama|Film-Noir,1945,1640984400
2613,Comedy|Horror|Sci-Fi,1984,1640984400
2614,Action|Horror|Sci-Fi,1986,1640984400
2615,Adventure|Sci-Fi,1985,1640984400
2616,Action|Crime,1990,1640984400
2617,Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999,1640984400
2618,Comedy,1997,1640984400
2620,Drama|Romance,1998,1640984400
2622,Comedy|Fantasy,1999,1640984400
2623,Comedy,1999,1640984400
2624,Drama|Fantasy,1998,1640984400
2625,Action|Adventure|Crime|Sci-Fi|Thriller,1996,1640984400
2628,Action|Adventure|Sci-Fi,1999,1640984400
2629,Comedy|Romance,1999,1640984400
